geonameid	name	latitude	longitude	cc	timezone
3893894	Concepcion	-36.82699	-73.04977	CL	America/Santiago
3894177	Collipulli	-37.95453	-72.43438	CL	America/Santiago
3894426	Coyhaique	-45.57524	-72.06619	CL	America/Santiago
3895061	Chimbarongo	-34.71247	-71.0434	CL	America/Santiago
3895088	Chillan	-36.60664	-72.10344	CL	America/Santiago
3895138	Chiguayante	-36.9256	-73.02841	CL	America/Santiago
3895165	Chicureo	-33.28379	-70.65333	CL	America/Santiago
3896105	Cauquenes	-35.9671	-72.32248	CL	America/Santiago
3896218	Castro	-42.4721	-73.77319	CL	America/Santiago
3896433	Cartagena	-33.55384	-71.60761	CL	America/Santiago
3896924	Canete	-37.80128	-73.39616	CL	America/Santiago
3897347	Calama	-22.45667	-68.92371	CL	America/Santiago
3897557	Cabrero	-37.03394	-72.40468	CL	America/Santiago
3897774	Buin	-33.73257	-70.74281	CL	America/Santiago
3899361	Arica	-18.4746	-70.29792	CL	America/Santiago
3899462	Arauco	-37.2463	-73.31752	CL	America/Santiago
3899539	Antofagasta	-23.65236	-70.3954	CL	America/Santiago
3899629	Angol	-37.79519	-72.71636	CL	America/Santiago
3899695	Ancud	-41.8707	-73.81622	CL	America/Santiago
3899887	Alto Hospicio	-20.26871	-70.1049	CL	America/Santiago
6458708	Las Animas	-39.80867	-73.21821	CL	America/Santiago
7281017	La Pintana	-33.58331	-70.63419	CL	America/Santiago
7281020	Lo Prado	-33.4443	-70.72552	CL	America/Santiago
2220853	Yokadouma	3.51667	15.05	CM	Africa/Douala
2220957	Yaounde	3.86667	11.51667	CM	Africa/Douala
2221030	Yagoua	10.34107	15.23288	CM	Africa/Douala
2221053	Wum	6.38333	10.06667	CM	Africa/Douala
2221362	Touboro	7.7708	15.3568	CM	Africa/Douala
2221394	Tonga	4.96667	10.7	CM	Africa/Douala
2221408	Tombel	4.7466	9.6705	CM	Africa/Douala
2221504	Tiko	4.075	9.36005	CM	Africa/Douala
2221530	Tibati	6.46504	12.62843	CM	Africa/Douala
2221607	Tchollire	8.4022	14.1698	CM	Africa/Douala
2221631	Tcheboa	9.02871	13.1848	CM	Africa/Douala
2221802	Souza Gare	4.2344	9.6164	CM	Africa/Douala
2222230	Sangmelima	2.93333	11.98333	CM	Africa/Douala
2222568	Pitoa	9.3839	13.50231	CM	Africa/Douala
2222623	Penja	4.63911	9.67987	CM	Africa/Douala
2223198	Oku	6.25	10.43333	CM	Africa/Douala
2223226	Okoa	3.98333	11.6	CM	Africa/Douala
2223293	Obala	4.16667	11.53333	CM	Africa/Douala
2223734	Nkoteng	4.51667	12.03333	CM	Africa/Douala
2223763	Nkongsamba	4.9547	9.9404	CM	Africa/Douala
2224163	Nkambe	6.63333	10.66667	CM	Africa/Douala
2224197	Njombe	4.58056	9.66472	CM	Africa/Douala
2224827	Ngaoundere	7.32765	13.58472	CM	Africa/Douala
2225457	Nanga Eboko	4.68333	12.36667	CM	Africa/Douala
2225726	Muyuka	4.2898	9.4103	CM	Africa/Douala
2225728	Mutengene	4.0913	9.3144	CM	Africa/Douala
2225991	Mora	11.04611	14.14011	CM	Africa/Douala
2226275	Mokolo	10.74244	13.80227	CM	Africa/Douala
2227230	Melong	5.12181	9.96143	CM	Africa/Douala
2227402	Meiganga	6.51667	14.3	CM	Africa/Douala
2227613	Mbouda	5.62611	10.25421	CM	Africa/Douala
2228005	Mbanga	4.5016	9.5671	CM	Africa/Douala
2228028	Mbandjok	4.45	11.9	CM	Africa/Douala
2228079	Mbalmayo	3.51667	11.5	CM	Africa/Douala
2228373	Maroua	10.59095	14.31593	CM	Africa/Douala
2228499	Manjo	4.8428	9.8217	CM	Africa/Douala
2228675	Mamfe	5.75132	9.3137	CM	Africa/Douala
2228964	Magba	5.95	11.21667	CM	Africa/Douala
2228977	Maga	10.8434	14.93962	CM	Africa/Douala
2229152	Loum	4.7182	9.7351	CM	Africa/Douala
2229267	Lolodorf	3.23333	10.73333	CM	Africa/Douala
2229411	Limbe	4.02356	9.20607	CM	Africa/Douala
2229681	Lagdo	9.05828	13.66605	CM	Africa/Douala
2229748	Kumbo	6.2	10.66667	CM	Africa/Douala
2229752	Kumba	4.6363	9.4469	CM	Africa/Douala
2229761	Kribi	2.93725	9.90765	CM	Africa/Douala
2229798	Kousseri	12.07689	15.03063	CM	Africa/Douala
2230378	Kekem	5.15689	10.01996	CM	Africa/Douala
2230599	Kaele	10.10917	14.45083	CM	Africa/Douala
2230873	Guidiguis	10.13366	14.70748	CM	Africa/Douala
2230876	Guider	9.9333	13.94671	CM	Africa/Douala
2231319	Garoua Boulai	5.88333	14.55	CM	Africa/Douala
2231320	Garoua	9.30143	13.39771	CM	Africa/Douala
2231482	Fundong	6.28	10.283	CM	Africa/Douala
2231504	Foumbot	5.50803	10.6325	CM	Africa/Douala
2231506	Foumban	5.72662	10.89865	CM	Africa/Douala
2231564	Fontem	5.4685	9.8818	CM	Africa/Douala
2231636	Figuil	9.75574	13.9647	CM	Africa/Douala
2231881	Eseka	3.65	10.76667	CM	Africa/Douala
2232102	Ekondo Titi	4.603	9.0404	CM	Africa/Douala
2232239	Edea	3.8	10.13333	CM	Africa/Douala
2232283	Ebolowa	2.9	11.15	CM	Africa/Douala
2232444	Dschang	5.44397	10.05332	CM	Africa/Douala
2232593	Douala	4.04827	9.70428	CM	Africa/Douala
2232997	Dizangue	3.76667	9.98333	CM	Africa/Douala
2233410	Buea	4.15342	9.24231	CM	Africa/Douala
2233805	Bogo	10.7336	14.60928	CM	Africa/Douala
2234359	Bertoua	4.57728	13.68459	CM	Africa/Douala
2234536	Belabo	4.93333	13.3	CM	Africa/Douala
2234663	Batouri	4.43333	14.36667	CM	Africa/Douala
2234794	Banyo	6.75	11.81667	CM	Africa/Douala
2234865	Bangangte	5.14079	10.52535	CM	Africa/Douala
2234904	Bandjoun	5.37568	10.41326	CM	Africa/Douala
2234941	Bamusso	4.4591	8.9027	CM	Africa/Douala
2234942	Ndop	5.98843	10.43859	CM	Africa/Douala
2234974	Bamenda	5.9597	10.14597	CM	Africa/Douala
2235029	Bali	5.88737	10.01176	CM	Africa/Douala
2235186	Bafut	6.08333	10.1	CM	Africa/Douala
2235189	Bafoussam	5.47775	10.41759	CM	Africa/Douala
2235194	Bafia	4.75	11.23333	CM	Africa/Douala
2235196	Bafang	5.15705	10.1771	CM	Africa/Douala
2235660	Ambam	2.38333	11.28333	CM	Africa/Douala
2235776	Akonolinga	3.76667	12.25	CM	Africa/Douala
2236053	Abong Mbang	3.98333	13.18333	CM	Africa/Douala
2576483	Ngaoundal	6.5	13.26667	CM	Africa/Douala
2596834	Blangwa	12.77515	14.55328	CM	Africa/Douala
1279471	Zhefang	24.26667	98.28333	CN	Asia/Shanghai
1279485	Zhangfeng	24.19064	97.80191	CN	Asia/Shanghai
1279501	Zepu	38.18867	77.27075	CN	Asia/Urumqi
1279553	Zibihu	26.1143	99.95267	CN	Asia/Shanghai
1279575	Yingpan	26.45	99.15	CN	Asia/Shanghai
1279715	Rikaze	29.25	88.88333	CN	Asia/Shanghai
1279891	Tengyue	24.99492	98.51276	CN	Asia/Shanghai
1279945	Jiuquan	39.74318	98.51736	CN	Asia/Shanghai
1280006	Shigu	26.86852	99.95628	CN	Asia/Shanghai
1280023	Shangyun	23.05191	99.82838	CN	Asia/Shanghai
1280031	Shangpa	26.91948	98.95158	CN	Asia/Shanghai
1280037	Shache	38.41667	77.24056	CN	Asia/Urumqi
1280124	Ruidian	25.53171	98.40855	CN	Asia/Shanghai
1280186	Qushi	25.21667	98.6	CN	Asia/Shanghai
1280249	Qiemo	38.13407	85.52977	CN	Asia/Urumqi
1280267	Qarek	38.37222	76.99028	CN	Asia/Urumqi
1280281	Qamdo	31.1304	97.17982	CN	Asia/Shanghai
1280328	Yingjiang	24.71022	97.93671	CN	Asia/Shanghai
1280361	Oytograk	36.83333	81.93333	CN	Asia/Urumqi
1280517	Nagqu	31.47678	92.05729	CN	Asia/Shanghai
1280541	Qaraqash	37.27246	79.73438	CN	Asia/Urumqi
1280570	Mengmao	24.00139	97.86499	CN	Asia/Shanghai
1280574	Menglang	22.56214	99.91029	CN	Asia/Shanghai
1280623	Mangshi	24.45329	98.57037	CN	Asia/Shanghai
1280625	Mangnai Zhen	38.38554	90.15553	CN	Asia/Shanghai
1280703	Liuku	25.8505	98.85567	CN	Asia/Shanghai
1280737	Lhasa	29.65	91.1	CN	Asia/Shanghai
1280757	Laojunmiao	39.83333	97.73333	CN	Asia/Shanghai
1280759	Bonan	25.46335	99.52826	CN	Asia/Shanghai
1280763	Langru	36.89333	79.62139	CN	Asia/Urumqi
1280822	Kokyar	36.81899	81.63334	CN	Asia/Urumqi
1280849	Kashgar	39.47066	75.98951	CN	Asia/Urumqi
1280873	Kaqun	37.97806	76.86722	CN	Asia/Urumqi
1280921	Judian	27.30612	99.6491	CN	Asia/Shanghai
1280945	Jinhua	26.538	99.91715	CN	Asia/Shanghai
1280948	Jinding	26.43903	99.44061	CN	Asia/Shanghai
1280951	Jietou	25.4274	98.65324	CN	Asia/Shanghai
1280957	Jiayuguan	39.81121	98.28618	CN	Asia/Shanghai
1281003	Huatugou	38.25544	90.86792	CN	Asia/Shanghai
1281015	Houqiao	25.32356	98.27802	CN	Asia/Shanghai
1281019	Hotan	37.1075	79.93548	CN	Asia/Urumqi
1281157	Gudong	25.34165	98.48297	CN	Asia/Shanghai
1281278	Elixku	38.70917	77.37056	CN	Asia/Urumqi
1281368	Deqen	29.96178	90.71875	CN	Asia/Shanghai
1281622	Langgar	36.7	81.5	CN	Asia/Urumqi
1281673	Baoshan	25.11626	99.16366	CN	Asia/Shanghai
1281743	Atush	39.71085	76.17138	CN	Asia/Urumqi
1346629	Layka	37.07694	79.73167	CN	Asia/Urumqi
1346630	Saybag	37.14972	79.65833	CN	Asia/Urumqi
1346644	Arix	36.75541	81.60765	CN	Asia/Urumqi
1346645	Xambabazar	36.88639	81.50972	CN	Asia/Urumqi
1529046	Xinyuan	43.42649	83.24959	CN	Asia/Urumqi
1529099	Wusu	44.43105	84.67623	CN	Asia/Urumqi
1529102	UEruemqi	43.80096	87.60046	CN	Asia/Urumqi
1529114	Turpan	42.94769	89.17886	CN	Asia/Urumqi
1529167	Tacheng	46.74535	82.95847	CN	Asia/Urumqi
1529195	Shihezi	44.3023	86.03694	CN	Asia/Urumqi
1529239	Sandaohezi	44.32597	85.62009	CN	Asia/Urumqi
1529279	Qapqal	43.80194	81.08722	CN	Asia/Urumqi
1529363	Kuqa	41.71707	82.93064	CN	Asia/Urumqi
1529376	Korla	41.76055	86.15231	CN	Asia/Urumqi
1529401	Karamay	45.58473	84.88724	CN	Asia/Urumqi
1529420	Jelilyuezi	43.9749	81.53555	CN	Asia/Urumqi
1529435	Yili	43.9	81.35	CN	Asia/Urumqi
1529452	Hoxtolgay	46.51872	86.00214	CN	Asia/Urumqi
1529484	Hami	42.83393	93.50601	CN	Asia/Urumqi
1529504	Fuyun	46.9919	89.52115	CN	Asia/Urumqi
1529522	Emin	46.52574	83.63325	CN	Asia/Urumqi
1529528	Dushanzi	44.33333	84.85	CN	Asia/Urumqi
1529529	Dure	46.51188	88.53389	CN	Asia/Urumqi
1529531	Dunhuang	40.16667	94.68333	CN	Asia/Shanghai
1529569	Changji	44.00782	87.30461	CN	Asia/Urumqi
1529574	Burqin	47.70283	86.86375	CN	Asia/Urumqi
1529626	Baijiantan	45.69298	85.13942	CN	Asia/Urumqi
1529641	Aral	40.54184	81.26566	CN	Asia/Urumqi
1529651	Altay	47.84864	88.13361	CN	Asia/Urumqi
1529660	Aksu	41.18418	80.27921	CN	Asia/Urumqi
1538338	Oymak	47.87809	86.98955	CN	Asia/Urumqi
1538369	Kax	43.64111	81.87	CN	Asia/Urumqi
1538370	Baytokay	43.68167	81.78889	CN	Asia/Urumqi
1538371	Yengitam	43.74583	81.65694	CN	Asia/Urumqi
1538375	Dadamtu	43.98028	81.31417	CN	Asia/Urumqi
1538377	Yuqunweng	43.87444	81.62056	CN	Asia/Urumqi
1538378	Panjim	44.00754	81.4247	CN	Asia/Urumqi
1549360	Liangji	33.96389	117.96944	CN	Asia/Shanghai
1549362	Lanshan	33.93611	117.725	CN	Asia/Shanghai
1549365	Qing'an	33.96944	117.88056	CN	Asia/Shanghai
1549428	Malingshan	34.20351	118.3565	CN	Asia/Shanghai
1549500	Chenlou	34.38889	118.05	CN	Asia/Shanghai
1549510	Hegou	34.40833	118.12222	CN	Asia/Shanghai
1549538	Gangshang	34.52147	118.11835	CN	Asia/Shanghai
1549554	Zouzhuang	34.6	118.05	CN	Asia/Shanghai
1549622	Tangzhang	34.14779	117.25395	CN	Asia/Shanghai
1549635	Hanwang	34.19444	117.08333	CN	Asia/Shanghai
1549651	Yitang	34.25833	117.88889	CN	Asia/Shanghai
1549660	Xuzhuang	34.29614	117.45798	CN	Asia/Shanghai
1549667	Nianzhuang	34.29722	117.77222	CN	Asia/Shanghai
1549691	Tashan	34.33611	117.56667	CN	Asia/Shanghai
1549693	Zizhuang	34.36152	117.48816	CN	Asia/Shanghai
1549696	Liuji	34.35833	117.05278	CN	Asia/Shanghai
1549734	Jiangzhuang	34.49167	117.39722	CN	Asia/Shanghai
1549741	Daizhuang	34.51389	117.85278	CN	Asia/Shanghai
1549743	Zhangzhuang	34.51944	117.00556	CN	Asia/Shanghai
1549747	Xinglou	34.56667	117.82778	CN	Asia/Shanghai
1549750	Huzhai	34.66944	117.00833	CN	Asia/Shanghai
1549754	Heqiao	34.45278	116.9	CN	Asia/Shanghai
1549756	Fanlou	34.48091	116.85248	CN	Asia/Shanghai
1549771	Hekou	34.57778	116.81389	CN	Asia/Shanghai
1549774	Songlou	34.57231	116.60239	CN	Asia/Shanghai
1549795	Sunlou	34.66667	116.58333	CN	Asia/Shanghai
1549804	Zhuzhai	34.76111	116.81389	CN	Asia/Shanghai
1549810	Zhaozhuang	34.73889	116.45556	CN	Asia/Shanghai
1549817	Anguo	34.83056	116.81944	CN	Asia/Shanghai
1549819	Shizhai	34.80556	116.63889	CN	Asia/Shanghai
1783554	Yaxing	19.44778	109.26273	CN	Asia/Shanghai
1783557	Lintan Chengguanzhen	34.68885	103.35242	CN	Asia/Shanghai
1783621	Zunyi	27.68667	106.90722	CN	Asia/Shanghai
1783626	Zuitai	33.33083	105.60467	CN	Asia/Shanghai
1783633	Zoucheng	35.40056	116.96556	CN	Asia/Shanghai
1783666	Nima	34.00065	102.07127	CN	Asia/Shanghai
1783682	Ziyang Chengguanzhen	32.51917	108.53232	CN	Asia/Shanghai
1783683	Ziyang	30.12108	104.64811	CN	Asia/Shanghai
1783700	Zitong	30.1782	105.82991	CN	Asia/Shanghai
1783701	Zishui	31.41281	108.31465	CN	Asia/Shanghai
1783745	Zigong	29.34162	104.77689	CN	Asia/Shanghai
1783763	Zhuzhou	27.83333	113.15	CN	Asia/Shanghai
1783771	Zhuyuan	31.30216	109.25806	CN	Asia/Shanghai
1783782	Zhuyang	29.06423	105.94487	CN	Asia/Shanghai
1783793	Zhuxi	29.53614	105.66685	CN	Asia/Shanghai
1783802	Zhutuo	29.0184	105.84877	CN	Asia/Shanghai
1783858	Zhuoshui	29.30309	108.7702	CN	Asia/Shanghai
1783873	Zhumadian	32.97944	114.02944	CN	Asia/Shanghai
1783920	Zhujiajiao	31.10757	121.05696	CN	Asia/Shanghai
1783934	Shangqiu	34.45	115.65	CN	Asia/Shanghai
1783940	Zhuji	29.71877	120.24233	CN	Asia/Shanghai
1783956	Zhouqu Chengguanzhen	33.78417	104.36278	CN	Asia/Shanghai
1783988	Zhucheng	35.99472	119.3975	CN	Asia/Shanghai
1784055	Zhuanghe	39.70083	122.99111	CN	Asia/Shanghai
1784074	Zhouzhuang	31.11788	120.84427	CN	Asia/Shanghai
1784089	Zhouxi	26.48333	107.91667	CN	Asia/Shanghai
1784130	Zhoukou	33.63333	114.63333	CN	Asia/Shanghai
1784157	Zhoujia	30.41908	107.53848	CN	Asia/Shanghai
1784178	Zhoucun	36.81667	117.81667	CN	Asia/Shanghai
1784185	Yuxi	24.355	102.54222	CN	Asia/Shanghai
1784199	Baigong Jiedao	30.29493	108.03372	CN	Asia/Shanghai
1784207	Zhongzhai	33.19133	104.42009	CN	Asia/Shanghai
1784253	Zhongxing	33.70389	118.67917	CN	Asia/Shanghai
1784272	Zhongxin	26.61667	101.27154	CN	Asia/Shanghai
1784310	Zhongshu	24.51667	103.76667	CN	Asia/Shanghai
1784388	Zhonghe	31.17664	108.13155	CN	Asia/Shanghai
1784393	Zhonghe	28.45049	108.98901	CN	Asia/Shanghai
1784417	Zhongduo	28.8466	108.76416	CN	Asia/Shanghai
1784450	Gusong	28.3133	105.2377	CN	Asia/Shanghai
1784452	Zhongchao	26.1375	109.22	CN	Asia/Shanghai
1784475	Zhong'ao	29.765	105.66645	CN	Asia/Shanghai
1784527	Zhigou	35.91667	119.21667	CN	Asia/Shanghai
1784553	Zhicheng	31.00751	119.90851	CN	Asia/Shanghai
1784554	Zhicheng	30.29556	111.50472	CN	Asia/Shanghai
1784580	Zhenzhou	32.28034	119.16999	CN	Asia/Shanghai
1784595	Zhenxi	29.89929	107.46452	CN	Asia/Shanghai
1784617	Zhenping Chengguanzhen	33.03314	112.23321	CN	Asia/Shanghai
1784642	Zhenjiang	32.21086	119.45508	CN	Asia/Shanghai
1784647	Zhaobaoshan	29.9695	121.68753	CN	Asia/Shanghai
1784658	Zhengzhou	34.75778	113.64861	CN	Asia/Shanghai
1784669	Zhengxing	29.45741	106.12926	CN	Asia/Shanghai
1784697	Zhengji	34.43722	117.03889	CN	Asia/Shanghai
1784712	Zhengding	38.14501	114.56556	CN	Asia/Shanghai
1784750	Zhelou	24.96667	105.81667	CN	Asia/Shanghai
1784820	Xinghua	32.93917	119.83417	CN	Asia/Shanghai
1784841	Zhaotong	27.31667	103.71667	CN	Asia/Shanghai
1784853	Zhaoqing	23.04893	112.46091	CN	Asia/Shanghai
1784929	Zhaogezhuang	39.76538	118.41191	CN	Asia/Shanghai
1784939	Zhaodun	34.3027	117.85699	CN	Asia/Shanghai
1784953	Zhaoyuan	37.36497	120.40997	CN	Asia/Shanghai
1784990	Zhanjiang	21.23391	110.38749	CN	Asia/Shanghai
1784994	Zhanhe	26.8589	100.914	CN	Asia/Shanghai
1785018	Zhangzhou	24.51333	117.65556	CN	Asia/Shanghai
1785022	Zhangzhai	34.61667	116.95	CN	Asia/Shanghai
1785036	Zhangye	38.93417	100.45167	CN	Asia/Shanghai
1785212	Zhangjiachuan	34.98756	106.20902	CN	Asia/Shanghai
1785222	Zhangji	34.1375	117.37556	CN	Asia/Shanghai
1785286	Zibo	36.79056	118.06333	CN	Asia/Shanghai
1785294	Anyang	36.096	114.38278	CN	Asia/Shanghai
1785345	Zhancheng	34.17501	117.76291	CN	Asia/Shanghai
1785412	Zhabei	31.25861	121.45972	CN	Asia/Shanghai
1785453	Zaozhuang	34.86472	117.55417	CN	Asia/Shanghai
1785462	Zaoyang	32.12722	112.75417	CN	Asia/Shanghai
1785545	Yuyao	30.05	121.14944	CN	Asia/Shanghai
1785566	Yingchuan	34.16278	113.46389	CN	Asia/Shanghai
1785572	Yuxia	34.06153	108.62905	CN	Asia/Shanghai
1785577	Yuxi	30.32392	105.77743	CN	Asia/Shanghai
1785616	Yushan	29.53284	108.42504	CN	Asia/Shanghai
1785623	Kunshan	31.37762	120.95431	CN	Asia/Shanghai
1785655	Yunyang	33.44743	112.71422	CN	Asia/Shanghai
1785685	Yuntai	30.13894	107.20487	CN	Asia/Shanghai
1785688	Yunshan	34.76063	105.79252	CN	Asia/Shanghai
1785692	Yunnanyi	25.4245	100.689	CN	Asia/Shanghai
1785698	Yunmeng Chengguanzhen	31.06251	113.76545	CN	Asia/Shanghai
1785699	Yunmen	30.08274	106.32376	CN	Asia/Shanghai
1785710	Jinghong	22.00265	100.7697	CN	Asia/Shanghai
1785711	Yunjin	29.0818	105.64329	CN	Asia/Shanghai
1785716	Pizhou	34.31139	117.95028	CN	Asia/Shanghai
1785725	Yunfu	22.92787	112.03809	CN	Asia/Shanghai
1785738	Yuncheng	35.02306	110.99278	CN	Asia/Shanghai
1785777	Yulinshi	38.29181	109.73753	CN	Asia/Shanghai
1785781	Yulin	22.6305	110.14686	CN	Asia/Shanghai
1785805	Wulingyuan	29.34936	110.54407	CN	Asia/Shanghai
1785827	Yujia	30.8115	107.95377	CN	Asia/Shanghai
1785891	Yuexi	30.91127	108.15926	CN	Asia/Shanghai
1785964	Yudong	29.385	106.51944	CN	Asia/Shanghai
1785974	Yuci	37.68028	112.73194	CN	Asia/Shanghai
1785980	Yucheng	34.92889	116.46528	CN	Asia/Shanghai
1786016	Yuanyang	29.66572	106.55749	CN	Asia/Shanghai
1786042	Huaiyang	37.76145	114.51703	CN	Asia/Shanghai
1786043	Yuanshang	36.76833	120.34556	CN	Asia/Shanghai
1786060	Yuanping	38.71528	112.7575	CN	Asia/Shanghai
1786067	Qianjiang	30.421	112.8919	CN	Asia/Shanghai
1786112	Heyuan	23.73333	114.68333	CN	Asia/Shanghai
1786145	Youxi	29.20936	106.14428	CN	Asia/Shanghai
1786150	Youting	29.43128	105.73757	CN	Asia/Shanghai
1786209	Youchou	28.96346	109.14147	CN	Asia/Shanghai
1786217	Yongzhou	26.42389	111.61306	CN	Asia/Shanghai
1786232	Yongxing	34.20778	105.32889	CN	Asia/Shanghai
1786242	Yongxing	28.98968	106.17612	CN	Asia/Shanghai
1786249	Yongxin	28.96667	106.53333	CN	Asia/Shanghai
1786272	Yongqing	34.74806	106.12694	CN	Asia/Shanghai
1786291	Yongning	27.83333	100.66667	CN	Asia/Shanghai
1786330	Yongjia	29.5719	106.00134	CN	Asia/Shanghai
1786357	Yongfeng	27.45493	112.16943	CN	Asia/Shanghai
1786378	Yongchuan	29.35376	105.89392	CN	Asia/Shanghai
1786382	Yongbei	26.64623	100.78073	CN	Asia/Shanghai
1786395	Yong'an	31.01894	109.45949	CN	Asia/Shanghai
1786408	Yizhuang	34.15651	117.59367	CN	Asia/Shanghai
1786455	Yishui	35.78472	118.62806	CN	Asia/Shanghai
1786515	Yinma	36.66083	119.4625	CN	Asia/Shanghai
1786546	Zhongxiang	31.16611	112.58306	CN	Asia/Shanghai
1786577	Yingtan	28.23333	117	CN	Asia/Shanghai
1786587	Yingshang Chengguanzhen	32.62945	116.27013	CN	Asia/Shanghai
1786640	Chengzhong	30.94454	113.55284	CN	Asia/Shanghai
1786657	Yinchuan	38.46806	106.27306	CN	Asia/Shanghai
1786676	Yima	34.73806	111.88389	CN	Asia/Shanghai
1786720	Yigou	35.81139	114.31667	CN	Asia/Shanghai
1786731	Qingzhou	36.69667	118.47972	CN	Asia/Shanghai
1786746	Yichun	27.83333	114.4	CN	Asia/Shanghai
1786759	Yicheng	31.70472	112.25611	CN	Asia/Shanghai
1786760	Yixing	31.36059	119.82016	CN	Asia/Shanghai
1786764	Yichang	30.71444	111.28472	CN	Asia/Shanghai
1786770	Yibin	28.7593	104.63994	CN	Asia/Shanghai
1786778	Yezhou	30.60369	109.72333	CN	Asia/Shanghai
1786783	Yeyuan	36.41667	118.5	CN	Asia/Shanghai
1786855	Yatou	37.1566	122.43762	CN	Asia/Shanghai
1786867	Yashan	22.1975	109.94194	CN	Asia/Shanghai
1786910	Yaowan	34.18333	118.06667	CN	Asia/Shanghai
1786969	Yaoji	34.06667	117.81667	CN	Asia/Shanghai
1787019	Yanzibu	34.50561	117.70222	CN	Asia/Shanghai
1787031	Yanzhou	35.55278	116.82861	CN	Asia/Shanghai
1787093	Yantai	37.47649	121.44081	CN	Asia/Shanghai
1787144	Yanliang	34.65918	109.22921	CN	Asia/Shanghai
1787162	Yanjing	29.94494	106.35025	CN	Asia/Shanghai
1787188	Yanjia	29.82758	106.99734	CN	Asia/Shanghai
1787227	Yangzhou	32.39722	119.43583	CN	Asia/Shanghai
1787266	Yangzhou	33.22192	107.54267	CN	Asia/Shanghai
1787292	Yanguan	34.26389	105.46389	CN	Asia/Shanghai
1787297	Yangtun	34.88333	116.88333	CN	Asia/Shanghai
1787323	Yangshuo	24.78081	110.48967	CN	Asia/Shanghai
1787331	Zhangjiagang	31.865	120.53889	CN	Asia/Shanghai
1787351	Yangquan	37.8575	113.56333	CN	Asia/Shanghai
1787437	Yangliuqing	39.1375	116.99972	CN	Asia/Shanghai
1787503	Yangjiaying	39.48055	111.69301	CN	Asia/Shanghai
1787587	Yanghe	38.27852	106.24776	CN	Asia/Shanghai
1787601	Yanggu	36.11056	115.77528	CN	Asia/Shanghai
1787646	Yangcun	39.36389	117.06028	CN	Asia/Shanghai
1787746	Yancheng	33.3575	120.1573	CN	Asia/Shanghai
1787765	Yan'an	36.59889	109.49167	CN	Asia/Shanghai
1787786	Yajiang	29.45477	107.37369	CN	Asia/Shanghai
1787816	Ya'an	29.98521	102.999	CN	Asia/Shanghai
1787824	Tongshan	34.18045	117.15707	CN	Asia/Shanghai
1787828	Xuyong	28.16992	105.43452	CN	Asia/Shanghai
1787837	Xucheng	20.33025	110.16643	CN	Asia/Shanghai
1787858	Shangrao	28.45179	117.94287	CN	Asia/Shanghai
1787873	Xunyang	32.82389	109.36528	CN	Asia/Shanghai
1787879	Xunsi	28.10077	104.56063	CN	Asia/Shanghai
1787901	Xunchang	28.45433	104.71498	CN	Asia/Shanghai
1787925	Xujiang	26.83945	116.32011	CN	Asia/Shanghai
1788046	Xuchang	34.03189	113.86299	CN	Asia/Shanghai
1788061	Xuantan	29.20856	105.56974	CN	Asia/Shanghai
1788081	Xuanzhou	30.9525	118.75528	CN	Asia/Shanghai
1788206	Xixiang	35.16278	112.865	CN	Asia/Shanghai
1788207	Xixiang	32.98703	107.764	CN	Asia/Shanghai
1788245	Xiuying	20.00073	110.29359	CN	Asia/Shanghai
1788268	Xiulin	29.71667	112.4	CN	Asia/Shanghai
1788269	Xiugu	27.91132	116.77637	CN	Asia/Shanghai
1788272	Xituo	30.40793	108.21732	CN	Asia/Shanghai
1788402	Xiongzhou	25.11667	114.3	CN	Asia/Shanghai
1788406	Guixi	28.28857	117.21329	CN	Asia/Shanghai
1788450	Xinzhou	38.40917	112.73333	CN	Asia/Shanghai
1788452	Xinzhou	30.86667	114.8	CN	Asia/Shanghai
1788461	Xinzhou	19.71446	109.31146	CN	Asia/Shanghai
1788462	Xinzhi	36.49889	111.70472	CN	Asia/Shanghai
1788492	Xinzhai	36.4	118.61667	CN	Asia/Shanghai
1788508	Xinyu	27.80429	114.93335	CN	Asia/Shanghai
1788522	Hancheng	32.51861	112.35222	CN	Asia/Shanghai
1788534	Xinyang	32.12278	114.06556	CN	Asia/Shanghai
1788561	Xinxing	36.04917	119.54139	CN	Asia/Shanghai
1788572	Xinxiang	35.19033	113.80151	CN	Asia/Shanghai
1788590	Xintian	30.69866	108.40193	CN	Asia/Shanghai
1788618	Xintai	35.90056	117.75194	CN	Asia/Shanghai
1788638	Xinshi	31.04704	113.14098	CN	Asia/Shanghai
1788720	Xinmin	30.90343	109.46682	CN	Asia/Shanghai
1788725	Xinmiao	29.65528	107.04988	CN	Asia/Shanghai
1788816	Xinji	37.92595	115.21907	CN	Asia/Shanghai
1788852	Xining	36.62554	101.75739	CN	Asia/Shanghai
1788869	Shangmei	27.74278	111.29556	CN	Asia/Shanghai
1788887	Xinhe	36.925	119.59306	CN	Asia/Shanghai
1788927	Xingtai	37.06217	114.49272	CN	Asia/Shanghai
1788944	Xingren	25.43333	105.23333	CN	Asia/Shanghai
1788974	Xinglong	29.88931	106.70622	CN	Asia/Shanghai
1788984	Xinglong	30.65723	109.44599	CN	Asia/Shanghai
1789030	Xingguo	34.85861	105.66861	CN	Asia/Shanghai
